word,id,n_admin,n_profs,p_admin,p_profs,n_admin_EB,n_profs_EB,p_admin_EB,odds_admin_EB,odds_ratio_scaled_admin_EB
council,925,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
count,926,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
covering,927,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
decline,928,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
describes,929,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
domestic,930,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
eligible,931,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
emerge,932,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
emergencies,933,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
exam,934,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
form,935,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
formally,936,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
hospital,937,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
identify,938,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
illness,939,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
impact,940,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
implementation,941,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
implementing,942,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
increase,943,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
input,944,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
institution,945,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
ivy,946,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
jack,947,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
jr,948,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
league,949,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
learn,950,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
left,951,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
light,952,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
limiting,953,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
listening,954,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
mitigate,955,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
moved,956,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
nation,957,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
nature,958,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
navigate,959,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
ned,960,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
past,961,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
presence,962,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
preventing,963,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
promptly,964,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
protecting,965,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
psychology,966,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
reflect,967,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
report,968,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
response,969,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
responsible,970,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
responsibly,971,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
returned,972,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
role,973,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
season,974,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
sectors,975,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
semesters,976,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
setting,977,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
simple,978,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
sources,979,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
special,980,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
starting,981,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
stop,982,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
strength,983,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
successful,984,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
supporting,985,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
synchronous,986,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
thoughtful,987,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
touch,988,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
traditional,989,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
turbulent,990,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
upcoming,991,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
updated,992,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
updates,993,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
urges,994,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
warrants,995,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
webpage,996,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
wide,997,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
wrote,998,1,1,0.5,0.5,2.339141282,3.536022439,0.398140612,0.661517658,1.31100392
20,999,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
colleges,1000,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
create,1001,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
education,1002,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
isolate,1003,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
planning,1004,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
responsibility,1005,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
restrictions,1006,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
send,1007,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
share,1008,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
strobel,1009,3,4,0.428571429,0.571428571,4.339141282,6.536022439,0.39899549,0.663881026,1.315687672
2020,1010,5,7,0.416666667,0.583333333,6.339141282,9.536022439,0.399311868,0.664757379,1.31742444
spread,1011,7,10,0.411764706,0.588235294,8.339141282,12.53602244,0.399476689,0.665214291,1.318329954
staff,1012,27,39,0.409090909,0.590909091,28.33914128,41.53602244,0.405568156,0.682278649,1.352148311
plans,1013,4,14,0.222222222,0.777777778,5.339141282,16.53602244,0.244073203,0.322879417,0.639886443
change,1014,2,8,0.2,0.8,3.339141282,10.53602244,0.240655991,0.316926174,0.628088233
wearing,1015,2,8,0.2,0.8,3.339141282,10.53602244,0.240655991,0.316926174,0.628088233
risk,1016,6,8,0.428571429,0.571428571,7.339141282,10.53602244,0.41057757,0.696576087,1.380483151
30,1017,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
answers,1018,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
communities,1019,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
detailed,1020,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
distanced,1021,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
due,1022,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
goals,1023,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
monitoring,1024,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
participate,1025,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
procedures,1026,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
space,1027,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
tests,1028,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
university’s,1029,1,5,0.166666667,0.833333333,2.339141282,7.536022439,0.236871139,0.310394681,0.615144039
students,1030,41,58,0.414141414,0.585858586,42.33914128,60.53602244,0.411558434,0.699404083,1.386087709
academic,1031,5,18,0.217391304,0.782608696,6.339141282,20.53602244,0.235873588,0.308683987,0.611753764
events,1032,5,18,0.217391304,0.782608696,6.339141282,20.53602244,0.235873588,0.308683987,0.611753764
test,1033,5,18,0.217391304,0.782608696,6.339141282,20.53602244,0.235873588,0.308683987,0.611753764
crisis,1034,4,5,0.444444444,0.555555556,5.339141282,7.536022439,0.414685312,0.708482668,1.404079761
leaders,1035,4,5,0.444444444,0.555555556,5.339141282,7.536022439,0.414685312,0.708482668,1.404079761
start,1036,4,5,0.444444444,0.555555556,5.339141282,7.536022439,0.414685312,0.708482668,1.404079761
2022,1037,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
203,1038,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
20th,1039,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
22,1040,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
432,1041,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
6th,1042,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
9th,1043,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
absolutely,1044,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
accept,1045,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
accepting,1046,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
act,1047,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
adapt,1048,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
afford,1049,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
agreement,1050,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
allowed,1051,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
alongside,1052,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
alternate,1053,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
answering,1054,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
apartments,1055,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
apprised,1056,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
arrive,1057,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
aspects,1058,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
assignments,1059,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
assume,1060,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
avoid,1061,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
awaiting,1062,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
bedroom,1063,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
belongings,1064,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
benjamin,1065,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
bingham,1066,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
black,1067,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
brenda,1068,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
buffets,1069,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
calendars,1070,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
cancelled,1071,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
careful,1072,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
carrying,1073,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
casually,1074,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
celebratory,1075,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
choices,1076,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
choosing,1077,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
class,1078,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
click,1079,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
communal,1080,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
compliance,1081,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
comprehensive,1082,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
confidence,1083,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
connected,1084,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
consult,1085,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
covered,1086,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
dean's,1087,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
deck,1088,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
definitive,1089,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
densified,1090,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
determined,1091,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
died,1092,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
difficulties,1093,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
dinners,1094,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
disappointment,1095,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
document,1096,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
dollars,1097,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
don’t,1098,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
doubts,1099,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
dramatically,1100,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
easily,1101,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
eaten,1102,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
effect,1103,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
effort,1104,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
emails,1105,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
emergency,1106,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
emphasizing,1107,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
encouragement,1108,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
enforcement,1109,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
establishes,1110,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
evidence,1111,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
evolve,1112,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
evolving,1113,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
existent,1114,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
expectations,1115,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
expected,1116,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
exposed,1117,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
factors,1118,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
FALSE,1119,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
features,1120,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
feb,1121,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
feels,1122,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
ferando,1123,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
fewer,1124,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
finding,1125,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
forfeited,1126,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
forum,1127,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
forums,1128,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
frequent,1129,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
friend,1130,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
guide,1131,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
halls,1132,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
handled,1133,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
happy,1134,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
hill,1135,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
hopper,1136,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
hour,1137,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
importance,1138,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
importantly,1139,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
included,1140,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
inconveniences,1141,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
inside,1142,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
interviews,1143,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
isolating,1144,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
issues,1145,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
keeping,1146,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
key,1147,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
kinds,1148,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
lab,1149,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
late,1150,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
leadership,1151,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
leaves,1152,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
libraries,1153,0,2,0,1,1.339141282,4.536022439,0.22793259,0.29522369,0.58507798
