code,subject,number,designator,name,rating,workload,Hu,So,Sc,WR,L,QR,skills,areas,num_students
ENGL 211,ENGL,211,NA,Acting Shakespeare,4.54,3.51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,12
ENGL 214,ENGL,214,NA,Introduction to Dramaturgy,4.46,3.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
ENGL 215,ENGL,215,NA,Early Modern Devotional Poetry,4,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
ENGL 219,ENGL,219,NA,Renaissance Love Poetry,4.75,3.25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
ENGL 222,ENGL,222,NA,Modern European Drama,4.58,3.25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
ENGL 223,ENGL,223,NA,Blake and Milton,3.61,2.91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
ENGL 232,ENGL,232,NA,Native American Print,4.53,3.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,19
ENGL 240,ENGL,240,NA,Reporting and Writing on War,4.32,3.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
ENGL 250,ENGL,250,NA,Romantic Poetry,4.17,3.18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
ENGL 251,ENGL,251,NA,Experiments in the Novel 18thC,4.42,3.35,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,13
ENGL 261,ENGL,261,NA,18th-Century Prose,4,3.2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,4
ENGL 263,ENGL,263,NA,The Victorian Political Novel,4.55,3.89,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
ENGL 264,ENGL,264,NA,Forgery and the Authentic,3.96,3.06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
ENGL 267,ENGL,267,NA,Love & Desire in the 19th C,4.54,2.84,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
ENGL 268,ENGL,268,NA,Literature and Philosophy,4.61,2.5700000000000003,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
ENGL 272,ENGL,272,NA,The Gilded Age to the Cold War,4.3,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
ENGL 275,ENGL,275,NA,"Emerson, Dickinson, & Melville",4.68,3.31,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,18
ENGL 284,ENGL,284,NA,Modernity: The Crisis of Value,4.25,2.75,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
ENGL 287,ENGL,287,NA,Lit & the Future 1887-Present,4.29,2.49,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,21
ENGL 288,ENGL,288,NA,Modern Poetry,4.6,2.71,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,17
ENGL 290,ENGL,290,NA,The Canon in the Colony,4.4,3.4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
ENGL 291,ENGL,291,NA,Feminist and Queer Theory,4.06,3.5700000000000003,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,19
ENGL 294,ENGL,294,NA,Novels of Education,4.25,2.63,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,2
ENGL 305,ENGL,305,NA,Shakespeare and Religion,4.87,2.93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
ENGL 308,ENGL,308,NA,Interpreting Film Masterpieces,4,2.81,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,13
ENGL 311,ENGL,311,NA,Milton's Paradise Lost,4.4,2.47,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
ENGL 313,ENGL,313,NA,Poetry & Political Sensibility,3.7199999999999998,2.23,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,18
ENGL 320,ENGL,320,NA,Novel Feelings,4.83,3.5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
ENGL 346,ENGL,346,NA,Poetry and Faith,4.65,2.94,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
ENGL 350,ENGL,350,NA,Literary Sound Studies,4,3.14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
ENGL 357,ENGL,357,NA,Latinx Cultural Politics,4.16,3.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
ENGL 358,ENGL,358,NA,Literature for Young People,3.86,3.09,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
ENGL 377,ENGL,377,NA,Contemporary British Fiction,4.48,3.21,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
ENGL 404,ENGL,404,NA,Reading Fiction for Craft,4.4,2.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
ENGL 406,ENGL,406,NA,Reading Poetry for Craft,4.86,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
ENGL 407,ENGL,407,NA,Intro to Writing Fiction,4.69,3.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
ENGL 408,ENGL,408,NA,Introduction to Writing Poetry,4.06,2.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
ENGL 411,ENGL,411,NA,American Horror Stories,4.29,2.55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
ENGL 418,ENGL,418,NA,Writing About The Environment,4.29,3.5300000000000002,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,10
ENGL 419,ENGL,419,NA,WritngAboutContempFiguratveArt,3.62,3.23,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
ENGL 423,ENGL,423,NA,Writing about Performing Arts,4.83,3.83,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
ENGL 425,ENGL,425,NA,Writing for Television,4.46,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
ENGL 428,ENGL,428,NA,Young Adult Writing,4.43,4.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
ENGL 429,ENGL,429,NA,Writing Humor,4.5,3.67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,10
ENGL 432,ENGL,432,NA,Writing about Food,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,8
ENGL 434,ENGL,434,NA,Writing Dance,4.25,2.66,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,11
ENGL 447,ENGL,447,NA,Shakespeare's Craft,4,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,14
ENGL 450,ENGL,450,NA,Daily Themes,4.07,3.75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,87
ENGL 453,ENGL,453,NA,Playwriting,4.28,3.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
ENGL 454,ENGL,454,NA,NonfictnWritng:Voice&Structure,4.66,4.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,10
ENGL 455,ENGL,455,NA,Writing about Oneself,4.84,4.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,12
ENGL 459,ENGL,459,NA,WritingAboutScience&Environmnt,3.96,4.37,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,10
ENGL 460,ENGL,460,NA,Advanced Poetry Writing,4.28,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
ENGL 462,ENGL,462,NA,Writing Screenplay Adaptations,3.89,3.88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
ENGL 465,ENGL,465,NA,Advanced Fiction Writing,4.38,3.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
ENGL 466,ENGL,466,NA,Writing the Contemporary Essay,4.01,3.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
ENGL 467,ENGL,467,NA,Journalism,4.34,3.65,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,15
ENGL 469,ENGL,469,NA,Advanced Nonfiction Writing,4.93,4.47,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
ENGL 473,ENGL,473,NA,The Journalism of Ideas,4.39,3.08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,19
ENGL 474,ENGL,474,NA,The Genre of the Sentence,4.78,2.76,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
ENGL 477,ENGL,477,NA,ProductionSeminar: Playwriting,4.21,3.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,13
ENGL 478,ENGL,478,NA,Writing about Place,4.29,3.5700000000000003,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,8
ENGL 481,ENGL,481,NA,Advanced Playwriting,4.6,3.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
ENGL 487,ENGL,487,NA,Tutorial in Writing,4.71,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
ENGL 488,ENGL,488,NA,SpecialProjcts:Juniors/Seniors,4.47,3.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
ENGL 489,ENGL,489,NA,WritingConcentrationSeniorProj,4.69,4.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,7
ENGL 490,ENGL,490,NA,The Senior Essay I,4.55,4.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
ENGL 491,ENGL,491,NA,The Senior Essay II,4.17,4.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
ENVE 490,ENVE,490,NA,Senior Project,3.8200000000000003,3.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3
EP&E 203,EP&E,203,NA,IntroStatistics:PolitclScience,3.21,3.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,50
EP&E 209,EP&E,209,NA,IntroStatistics:SocialSciences,3.55,2.91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,119
EP&E 215,EP&E,215,NA,ClassicsOfEthicsPolitics&Econ,4.44,3.2800000000000002,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Hu, So",19
EP&E 235,EP&E,235,NA,Recent Work on Justice,3.76,3.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,2
EP&E 240,EP&E,240,NA,Comparative Welfare Policy,3.65,3.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,11
EP&E 241,EP&E,241,NA,Religion and Politics,4.33,3.29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,7
EP&E 242,EP&E,242,NA,Politics and Markets,3.54,2.93,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,10
EP&E 243,EP&E,243,NA,PolitclEconmyOfPovrtyAlleviatn,4.16,3.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
EP&E 245,EP&E,245,NA,GlobalFirms&NationalGovernmnts,4.07,3.17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
EP&E 248,EP&E,248,NA,AmericanPoliticalInstitutions,3.76,3.24,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,17
EP&E 250,EP&E,250,NA,The European Union,3.91,3.1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,16
EP&E 253,EP&E,253,NA,Comparative Political Economy,4.74,3.68,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
EP&E 295,EP&E,295,NA,Game Theory& Political Science,3.4,2.7,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,QR,So,102
EP&E 306,EP&E,306,NA,First Amendment&Ethics of Law,4.57,2.81,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
EP&E 312,EP&E,312,NA,Moral Choices in Politics,4.65,3.17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,20
EP&E 315,EP&E,315,NA,Constitutionalism,3.79,3.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
EP&E 324,EP&E,324,NA,"Journalism,Liberalsm,Democracy",4.2,3.43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,9
EP&E 325,EP&E,325,NA,Business Ethics and Law,4.44,2.56,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,14
EP&E 328,EP&E,328,NA,YData: Science for Politics,3.86,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,7
EP&E 330,EP&E,330,NA,Capitalism/Business Ethics,3.5,3.17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,9
EP&E 332,EP&E,332,NA,Ethics of Forgiveness,4.3,3.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
EP&E 334,EP&E,334,NA,Normative Ethics,4.38,3.15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,18
EP&E 335,EP&E,335,NA,Adv Industrialized Democracies,3.5700000000000003,3.35,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
EP&E 336,EP&E,336,NA,Democracy and Bureaucracy,3.92,3.31,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,17
EP&E 338,EP&E,338,NA,CorruptionGovernReform21stC,4.34,3.71,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,9
EP&E 339,EP&E,339,NA,The Ethics of Journalism,4.31,2.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,17
EP&E 340,EP&E,340,NA,Communism & Conflict in Europe,4.14,2.43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
EP&E 347,EP&E,347,NA,Business Ethics Global Context,4,3.13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,21
EP&E 353,EP&E,353,NA,Critique of Political Violence,4.6,3.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,21
EP&E 380,EP&E,380,NA,Bioethics Politics & Economics,4.13,2.39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,19
EP&E 390,EP&E,390,NA,Democracy and Sustainability,4.2,3.66,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,20
EP&E 420,EP&E,420,NA,"Leadership,Ethics & EconCrisis",3.4,2.3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,17
EP&E 421,EP&E,421,NA,Ethics and the Law,4.42,2.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,16
EP&E 471,EP&E,471,NA,Directed Reading and Research,4.33,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
EP&E 477,EP&E,477,NA,Topics in Economic Sociology,4.25,3.12,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,22
EP&E 478,EP&E,478,NA,The Problem of Evil,3.89,2.8200000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
EP&E 491,EP&E,491,NA,The Senior Essay,4.19,4.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,6
EP&E 492,EP&E,492,NA,The Yearlong Senior Essay,4.02,3.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
EP&E 493,EP&E,493,NA,The Yearlong Senior Essay,4.02,4.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
EP&E 497,EP&E,497,NA,Politics of the Environment,3.7199999999999998,3.24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,13
EPH 100,EPH,100,NA,Professional Skills Series,3.33,2.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,38
ER&M 200,ER&M,200,NA,IntroToEthnicityRace&Migration,4.19,2.88,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Hu, So",82
ER&M 206,ER&M,206,NA,PoliticsEthnicNationalIdentity,3.9,2.7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,21
ER&M 293,ER&M,293,NA,History and Culture of Cuba,4.51,3.16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,18
ER&M 300,ER&M,300,NA,Comparative Ethnic Studies,4.54,3.11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,18
ER&M 315,ER&M,315,NA,"Islam, Race, & Atlantic World",4.33,3.36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,8
ER&M 342,ER&M,342,NA,Revolution&ColdWarLatinAmerica,4.52,3.63,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,18
ER&M 376,ER&M,376,NA,Extreme and Radical Right,4.22,3.11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,14
ER&M 401,ER&M,401,NA,Public Writing,4.78,3.5300000000000002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,17
ER&M 436,ER&M,436,NA,Resistance and Imperialism,4.14,3.81,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
ER&M 437,ER&M,437,NA,Sacred Texts & Social Justice,4.5,3.38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,6
ER&M 491,ER&M,491,NA,Senior Colloquium,3.8,2.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,15
ER&M 492,ER&M,492,NA,The Senior Essay or Project,4.45,4.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,13
EVST 007,EVST,7,NA,The New England Forest,4.96,2.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
EVST 020,EVST,20,NA,SustainableDevelopment inHaiti,3.69,2.58,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,NA,14
EVST 040,EVST,40,NA,Peabody Collections,4.16,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,9
EVST 189,EVST,189,NA,The History of Food,3.62,2.64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,116
EVST 205,EVST,205,NA,The Human Population Explosion,3.4,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
EVST 209,EVST,209,NA,Making Climate Knowledge,2.7800000000000002,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,23
EVST 211,EVST,211,NA,Global Catastrophe since 1750,3.62,2.59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,78
EVST 227,EVST,227,NA,Energy & Env Policy Solutions,4.55,2.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,13
EVST 231,EVST,231,NA,Dendrology,4.75,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,3
EVST 234L,EVST,234,L,Field Science: Sustainability,3.91,3.26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,12
EVST 255,EVST,255,NA,Environmental Law & Politics,3.5700000000000003,2.45,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,84
EVST 261,EVST,261,NA,Minerals and Human Health,3.14,2.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,5
EVST 265,EVST,265,NA,Environmental Geomicrobiology,2.03,2.63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,2
EVST 285,EVST,285,NA,Political Ecology,4.18,3.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,9
EVST 290,EVST,290,NA,Geographic Information Systems,3.51,3.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,19
EVST 292,EVST,292,NA,Sustainability in 21st Century,3.73,2.79,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,129
EVST 305,EVST,305,NA,Environmental Security,4.1,2.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,11
EVST 333,EVST,333,NA,Climate Chg Adapt Glbl Health,3.83,3.33,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,8
EVST 368,EVST,368,NA,Earth History–Noah to Darwin,3,2.75,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
EVST 496,EVST,496,NA,SeniorResearchProj&Colloquium,3.62,3.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,30
FILM 150,FILM,150,NA,Introduction to Film Studies,3.71,3.08,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,67
FILM 232,FILM,232,NA,Classical Hollywood Narrative,4.8100000000000005,2.62,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,118
FILM 235,FILM,235,NA,Storytelling and TV,2.21,4.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,110
FILM 243,FILM,243,NA,Family in Greek Lit & Film TR,4.19,3.06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
FILM 305,FILM,305,NA,Animation: Disney and Beyond,4.11,3.14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,34
FILM 317,FILM,317,NA,Comparative New Wave Studies,4.01,3.35,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,4
FILM 319,FILM,319,NA,Third Reich in German Films,4.38,3.14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,5
FILM 320,FILM,320,NA,Close Analysis of Film,3.71,2.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
FILM 326,FILM,326,NA,Vienna 1900–1938,4,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
FILM 330,FILM,330,NA,The Screenwriter's Craft,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,16
FILM 350,FILM,350,NA,Screenwriting,4.09,2.8200000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,14
FILM 395,FILM,395,NA,Intermediate Screenwriting,3.94,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
FILM 403,FILM,403,NA,Scared to Death: Fear & Media,4.82,3.18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
FILM 411,FILM,411,NA,The Films of Alfred Hitchcock,3.95,2.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,33
FILM 412,FILM,412,NA,The American Horror Film,3.86,2.22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,23
FILM 430,FILM,430,NA,Golden Age of Television,3.67,3.38,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
FILM 442,FILM,442,NA,The City in Literature & Film,3,2.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,4
FILM 457,FILM,457,NA,Ital Film:Postwar to Postmodrn,4.64,2.81,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,51
FILM 471,FILM,471,NA,Independent Directed Study,4.27,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3
FILM 487,FILM,487,NA,Advanced Screenwriting,4.21,3.5700000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
FILM 488,FILM,488,NA,Advanced Screenwriting,4.36,3.8200000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
FILM 491,FILM,491,NA,The Senior Essay,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,4
FILM 492,FILM,492,NA,The Senior Essay,4.29,4.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
FILM 493,FILM,493,NA,The Senior Project,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
FILM 494,FILM,494,NA,The Senior Project,3.67,3.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
FREN 109,FREN,109,NA,French for Reading,4,2.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
FREN 110,FREN,110,NA,Elementary&Intermed French I,4.09,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
FREN 120,FREN,120,NA,Elementary&Intermed French II,3.96,3.96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
FREN 121,FREN,121,NA,Intermediate French,4.14,3.85,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
FREN 125,FREN,125,NA,Intensive Elementary French,4.7,4.49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
FREN 130,FREN,130,NA,Intermediate&AdvancedFrench I,3.79,3.9699999999999998,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,14
FREN 140,FREN,140,NA,Intermed & Advanced French II,3.8200000000000003,3.8200000000000003,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
FREN 145,FREN,145,NA,Intensive Intermed& Adv French,4.47,4.65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
FREN 150,FREN,150,NA,Advanced Language Practice,3.96,3.81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,9
FREN 160,FREN,160,NA,Advanced Culture& Conversation,4.1,3.5700000000000003,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
FREN 170,FREN,170,NA,Intro Study of French Lit,4.08,3.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,5
FREN 183,FREN,183,NA,Medical French,3.99,2.64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
FREN 184,FREN,184,NA,Business French,3.98,2.81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,10
FREN 191,FREN,191,NA,Translation,4.29,2.5700000000000003,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,11
FREN 240,FREN,240,NA,The Modern French Novel TR,4.39,3.15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,18
FREN 307,FREN,307,NA,France by Rail,4.67,3.33,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,7
FREN 319,FREN,319,NA,Montaigne Beyond Skepticism,4.75,1.75,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,5
FREN 330,FREN,330,NA,"Hugo's ""Les Misérables""",4.9,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
FREN 360,FREN,360,NA,Great Novels of 21st Century,3.89,3.56,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,11
FREN 366,FREN,366,NA,Writer&Artist inParis1780-1914,4,2.98,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,7
FREN 368,FREN,368,NA,Reasoning with Voltaire,4.17,2.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
